fitness,archivo
193.0,BCL1
231.0,BCL1
197.0,BCL1
178.0,BCL1
184.0,BCL1
183.0,BCL1
175.0,BCL1
220.0,BCL1
200.0,BCL1
170.0,BCL1
200.0,BCL1
170.0,BCL1
214.0,BCL1
168.0,BCL1
165.0,BCL1
208.0,BCL1
205.0,BCL1
221.0,BCL1
197.0,BCL1
181.0,BCL1
186.0,BCL1
189.0,BCL1
204.0,BCL1
200.0,BCL1
268.0,BCL1
190.0,BCL1
174.0,BCL1
181.0,BCL1
160.0,QL1
159.0,QL1
158.0,QL1
160.0,QL1
159.0,QL1
157.0,QL1
157.0,QL1
160.0,QL1
162.0,QL1
161.0,QL1
156.0,QL1
157.0,QL1
163.0,QL1
155.0,QL1
160.0,QL2
161.0,QL2
162.0,QL2
158.0,QL2
159.0,QL2
159.0,QL2
153.0,QL2
159.0,QL2
160.0,QL2
160.0,QL2
159.0,QL2
157.0,QL2
162.0,QL2
152.0,QL2
160.0,QL3
160.0,QL3
160.0,QL3
159.0,QL3
160.0,QL3
158.0,QL3
157.0,QL3
161.0,QL3
161.0,QL3
158.0,QL3
157.0,QL3
154.0,QL3
162.0,QL3
154.0,QL3
158.0,QL4
159.0,QL4
156.0,QL4
160.0,QL4
160.0,QL4
157.0,QL4
152.0,QL4
161.0,QL4
157.0,QL4
155.0,QL4
160.0,QL4
159.0,QL4
157.0,QL4
156.0,QL4
161.0,QL5
158.0,QL5
159.0,QL5
155.0,QL5
156.0,QL5
158.0,QL5
158.0,QL5
159.0,QL5
160.0,QL5
158.0,QL5
158.0,QL5
160.0,QL5
158.0,QL5
153.0,QL5
